Age,Age_Group,Job,Marital_Status,Education,Has_Credit_Default,Has_Housing_Loan,Has_Personal_Loan,Contact_Type,Contact_Month,Contact_Day,Call_Duration_Seconds,Call_Duration_Minutes,Campaign_Contacts,Campaign_Contact_Group,Days_Since_Previous_Contact,Previous_Contact_Status,Days_Since_Previous_Contact_Clean,Previous_Contacts,Previous_Campaign_Outcome,Employment_Variation_Rate,Consumer_Price_Index,Consumer_Confidence_Index,Euribor_3_Month,Number_Employed,Subscribed_Term_Deposit,Subscribed_Flag
80,65+,Retired,Married,Basic 4 Years,No,Yes,No,cellular,mar,thu,156,2.6,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
28,25-34,Blue Collar,Single,High School,No,No,No,cellular,mar,thu,247,4.12,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
41,35-44,Technician,Divorced,University Degree,No,No,No,cellular,mar,thu,187,3.12,1,1 Contact,6,Previously Contacted,6,1,Success,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
33,25-34,Admin,Single,Unknown,No,No,No,cellular,mar,thu,196,3.27,3,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
28,25-34,Admin,Single,University Degree,No,No,No,cellular,mar,thu,189,3.15,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
36,35-44,Admin,Single,Unknown,No,Yes,No,cellular,mar,thu,231,3.85,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
78,65+,Retired,Married,Unknown,No,No,No,cellular,mar,thu,272,4.53,1,1 Contact,6,Previously Contacted,6,2,Success,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
66,65+,Housemaid,Divorced,Basic 4 Years,No,Yes,No,cellular,mar,thu,201,3.35,1,1 Contact,3,Previously Contacted,3,2,Success,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
34,25-34,Blue Collar,Single,Unknown,No,No,No,cellular,mar,fri,98,1.63,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
57,55-64,Blue Collar,Married,Basic 9 Years,No,No,No,cellular,mar,fri,94,1.57,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
65,65+,Housemaid,Divorced,Basic 4 Years,Unknown,No,No,cellular,mar,fri,288,4.8,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Subscribed,1
33,25-34,Services,Single,High School,No,Yes,No,cellular,mar,fri,128,2.13,2,2-3 Contacts,6,Previously Contacted,6,1,Success,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
59,55-64,Services,Single,High School,No,Yes,No,cellular,mar,fri,169,2.82,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
34,25-34,Blue Collar,Single,Unknown,No,Yes,No,cellular,mar,fri,360,6,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.636,"5,008.7",Subscribed,1
26,25-34,Admin,Single,High School,No,Yes,No,cellular,mar,fri,454,7.57,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
27,25-34,Self Employed,Single,University Degree,No,No,No,cellular,mar,fri,281,4.68,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Subscribed,1
26,25-34,Admin,Single,University Degree,No,No,No,cellular,mar,fri,81,1.35,1,1 Contact,7,Previously Contacted,7,4,Failure,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
34,25-34,Admin,Divorced,High School,No,No,No,cellular,mar,fri,156,2.6,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
78,65+,Retired,Married,Basic 4 Years,No,Yes,No,telephone,mar,fri,139,2.32,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
28,25-34,Admin,Single,University Degree,No,No,No,cellular,mar,fri,157,2.62,2,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
51,45-54,Admin,Married,University Degree,No,Yes,Yes,cellular,mar,fri,201,3.35,3,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
57,55-64,Blue Collar,Married,Basic 9 Years,No,No,No,cellular,mar,fri,698,11.63,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.636,"5,008.7",Not Subscribed,0
58,55-64,Services,Married,High School,No,No,No,cellular,mar,mon,92,1.53,2,2-3 Contacts,3,Previously Contacted,3,1,Success,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
58,55-64,Services,Married,High School,No,No,No,cellular,mar,mon,198,3.3,2,2-3 Contacts,999,Not Previously Contacted,,2,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
58,55-64,Services,Married,High School,No,Yes,No,cellular,mar,mon,88,1.47,3,2-3 Contacts,999,Not Previously Contacted,,2,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
58,55-64,Services,Married,High School,No,Yes,No,cellular,mar,mon,164,2.73,5,4-6 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
58,55-64,Services,Married,High School,No,No,No,cellular,mar,mon,135,2.25,1,1 Contact,999,Not Previously Contacted,,2,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
36,35-44,Admin,Single,University Degree,No,Yes,No,cellular,mar,mon,231,3.85,2,2-3 Contacts,999,Not Previously Contacted,,4,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
57,55-64,Management,Married,University Degree,No,No,No,cellular,mar,mon,341,5.68,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
62,55-64,Blue Collar,Married,Unknown,No,No,No,cellular,mar,mon,515,8.58,2,2-3 Contacts,999,Not Previously Contacted,,2,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
58,55-64,Services,Married,High School,No,Yes,No,cellular,mar,mon,317,5.28,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
20,Below 25,Services,Single,Unknown,No,No,No,cellular,mar,mon,150,2.5,3,2-3 Contacts,3,Previously Contacted,3,3,Success,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
58,55-64,Services,Married,High School,No,Yes,No,telephone,mar,mon,113,1.88,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
35,35-44,Blue Collar,Married,Basic 4 Years,No,No,No,telephone,mar,mon,433,7.22,3,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
49,45-54,Technician,Divorced,Professional Course,No,Yes,No,cellular,mar,tue,361,6.02,2,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
86,65+,Retired,Married,Basic 4 Years,Unknown,Yes,No,cellular,mar,tue,186,3.1,2,2-3 Contacts,999,Not Previously Contacted,,2,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
68,65+,Retired,Divorced,Basic 4 Years,No,Yes,No,cellular,mar,tue,277,4.62,2,2-3 Contacts,11,Previously Contacted,11,1,Success,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
59,55-64,Admin,Divorced,University Degree,No,Yes,No,cellular,mar,tue,236,3.93,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
27,25-34,Admin,Single,University Degree,No,Yes,No,cellular,mar,tue,359,5.98,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
47,45-54,Self Employed,Married,Professional Course,No,Yes,No,telephone,mar,tue,110,1.83,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
34,25-34,Management,Married,University Degree,No,Unknown,Unknown,cellular,mar,tue,57,0.95,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
27,25-34,Admin,Single,University Degree,No,Yes,No,cellular,mar,tue,371,6.18,1,1 Contact,999,Not Previously Contacted,,2,Failure,-1.8,93.369,-34.8,0.635,"5,008.7",Not Subscribed,0
27,25-34,Admin,Single,University Degree,No,No,No,cellular,mar,tue,238,3.97,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
49,45-54,Technician,Divorced,Professional Course,No,Yes,No,cellular,mar,tue,236,3.93,4,4-6 Contacts,3,Previously Contacted,3,1,Success,-1.8,93.369,-34.8,0.635,"5,008.7",Subscribed,1
64,55-64,Retired,Married,Basic 4 Years,No,Yes,No,cellular,mar,wed,262,4.37,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.634,"5,008.7",Subscribed,1
56,55-64,Unemployed,Divorced,Basic 4 Years,No,No,No,cellular,mar,wed,577,9.62,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.634,"5,008.7",Subscribed,1
56,55-64,Unemployed,Divorced,Basic 4 Years,No,Yes,No,cellular,mar,wed,170,2.83,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.634,"5,008.7",Subscribed,1
56,55-64,Admin,Single,University Degree,No,No,No,cellular,mar,wed,193,3.22,1,1 Contact,5,Previously Contacted,5,1,Success,-1.8,93.369,-34.8,0.634,"5,008.7",Subscribed,1
56,55-64,Admin,Single,University Degree,No,Yes,No,cellular,mar,wed,175,2.92,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.634,"5,008.7",Subscribed,1
56,55-64,Admin,Single,University Degree,No,Yes,No,cellular,mar,wed,382,6.37,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.369,-34.8,0.634,"5,008.7",Not Subscribed,0
27,25-34,Admin,Single,University Degree,No,Yes,No,cellular,mar,wed,210,3.5,1,1 Contact,6,Previously Contacted,6,2,Success,-1.8,93.369,-34.8,0.634,"5,008.7",Subscribed,1
32,25-34,Management,Married,University Degree,No,Yes,No,telephone,mar,wed,30,0.5,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.369,-34.8,0.634,"5,008.7",Not Subscribed,0
60,55-64,Housemaid,Married,Basic 4 Years,No,Yes,Yes,cellular,apr,thu,149,2.48,1,1 Contact,12,Previously Contacted,12,1,Success,-1.8,93.749,-34.6,0.635,"5,008.7",Subscribed,1
56,55-64,Admin,Single,University Degree,No,No,Yes,cellular,apr,thu,158,2.63,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.635,"5,008.7",Not Subscribed,0
33,25-34,Admin,Single,University Degree,No,Yes,No,cellular,apr,thu,280,4.67,1,1 Contact,7,Previously Contacted,7,2,Success,-1.8,93.749,-34.6,0.635,"5,008.7",Subscribed,1
27,25-34,Student,Single,Unknown,No,Yes,No,telephone,apr,thu,390,6.5,1,1 Contact,4,Previously Contacted,4,1,Success,-1.8,93.749,-34.6,0.635,"5,008.7",Subscribed,1
41,35-44,Admin,Divorced,High School,No,No,No,telephone,apr,thu,558,9.3,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.635,"5,008.7",Subscribed,1
27,25-34,Student,Single,Unknown,No,Yes,No,cellular,apr,thu,176,2.93,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.635,"5,008.7",Not Subscribed,0
35,35-44,Admin,Divorced,High School,No,Yes,No,telephone,apr,thu,216,3.6,3,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.635,"5,008.7",Subscribed,1
27,25-34,Student,Single,Unknown,No,No,No,cellular,apr,thu,263,4.38,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.635,"5,008.7",Not Subscribed,0
84,65+,Retired,Divorced,Basic 4 Years,No,No,No,cellular,apr,thu,220,3.67,2,2-3 Contacts,999,Not Previously Contacted,,2,Failure,-1.8,93.749,-34.6,0.635,"5,008.7",Not Subscribed,0
32,25-34,Admin,Single,University Degree,No,Yes,No,cellular,apr,thu,358,5.97,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.635,"5,008.7",Subscribed,1
35,35-44,Admin,Divorced,High School,No,Yes,Yes,telephone,apr,thu,111,1.85,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.635,"5,008.7",Subscribed,1
33,25-34,Admin,Single,University Degree,No,Yes,No,cellular,apr,tue,179,2.98,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.638,"5,008.7",Subscribed,1
27,25-34,Technician,Single,Professional Course,No,No,No,cellular,apr,tue,127,2.12,3,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.638,"5,008.7",Not Subscribed,0
46,45-54,Technician,Married,Professional Course,No,No,Yes,cellular,apr,tue,189,3.15,1,1 Contact,5,Previously Contacted,5,2,Success,-1.8,93.749,-34.6,0.638,"5,008.7",Subscribed,1
27,25-34,Admin,Single,University Degree,No,No,No,cellular,apr,tue,317,5.28,1,1 Contact,12,Previously Contacted,12,1,Success,-1.8,93.749,-34.6,0.638,"5,008.7",Subscribed,1
61,55-64,Admin,Married,High School,No,Yes,No,cellular,apr,tue,196,3.27,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.638,"5,008.7",Subscribed,1
76,65+,Retired,Married,Basic 4 Years,No,No,No,cellular,apr,tue,122,2.03,4,4-6 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.638,"5,008.7",Not Subscribed,0
82,65+,Housemaid,Divorced,Basic 4 Years,No,Unknown,Unknown,cellular,apr,tue,139,2.32,6,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.638,"5,008.7",Subscribed,1
58,55-64,Retired,Married,Basic 4 Years,No,No,No,cellular,apr,wed,1307,21.78,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.639,"5,008.7",Subscribed,1
39,35-44,Technician,Married,Professional Course,No,No,No,cellular,apr,thu,208,3.47,3,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.64,"5,008.7",Not Subscribed,0
53,45-54,Management,Divorced,University Degree,No,Yes,No,cellular,apr,thu,222,3.7,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.64,"5,008.7",Subscribed,1
75,65+,Retired,Married,Unknown,No,Yes,No,cellular,apr,thu,237,3.95,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.64,"5,008.7",Not Subscribed,0
53,45-54,Management,Divorced,University Degree,No,Yes,Yes,cellular,apr,thu,126,2.1,6,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.64,"5,008.7",Not Subscribed,0
53,45-54,Management,Divorced,University Degree,No,No,No,cellular,apr,thu,198,3.3,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.64,"5,008.7",Not Subscribed,0
58,55-64,Housemaid,Single,Professional Course,No,No,Yes,cellular,apr,thu,335,5.58,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.64,"5,008.7",Subscribed,1
26,25-34,Unemployed,Single,University Degree,No,Yes,No,cellular,apr,thu,618,10.3,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.64,"5,008.7",Subscribed,1
71,65+,Retired,Married,Professional Course,No,No,No,cellular,apr,thu,559,9.32,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.64,"5,008.7",Subscribed,1
53,45-54,Technician,Married,University Degree,No,Unknown,Unknown,cellular,apr,thu,758,12.63,2,2-3 Contacts,999,Not Previously Contacted,,2,Failure,-1.8,93.749,-34.6,0.64,"5,008.7",Subscribed,1
71,65+,Retired,Married,Professional Course,No,Yes,No,cellular,apr,thu,236,3.93,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.64,"5,008.7",Not Subscribed,0
37,35-44,Technician,Married,Professional Course,No,Yes,No,telephone,apr,mon,481,8.02,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.642,"5,008.7",Subscribed,1
54,45-54,Admin,Married,High School,No,Yes,No,cellular,apr,mon,158,2.63,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.642,"5,008.7",Subscribed,1
37,35-44,Management,Single,University Degree,No,No,No,cellular,apr,mon,161,2.68,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
35,35-44,Admin,Married,University Degree,No,Yes,No,cellular,apr,mon,337,5.62,1,1 Contact,999,Not Previously Contacted,,2,Failure,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
33,25-34,Admin,Single,University Degree,No,Yes,No,cellular,apr,mon,169,2.82,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
58,55-64,Housemaid,Single,Professional Course,No,Yes,No,cellular,apr,mon,284,4.73,1,1 Contact,6,Previously Contacted,6,1,Success,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
62,55-64,Entrepreneur,Married,Basic 9 Years,No,Yes,No,cellular,apr,mon,366,6.1,2,2-3 Contacts,10,Previously Contacted,10,1,Success,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
58,55-64,Housemaid,Single,Professional Course,No,No,No,cellular,apr,mon,158,2.63,2,2-3 Contacts,6,Previously Contacted,6,2,Success,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
33,25-34,Admin,Single,University Degree,No,No,No,cellular,apr,mon,339,5.65,1,1 Contact,999,Not Previously Contacted,,2,Failure,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
48,45-54,Admin,Married,Professional Course,No,Yes,No,cellular,apr,mon,333,5.55,1,1 Contact,7,Previously Contacted,7,1,Success,-1.8,93.749,-34.6,0.642,"5,008.7",Subscribed,1
49,45-54,Admin,Married,High School,Unknown,No,No,cellular,apr,mon,119,1.98,1,1 Contact,6,Previously Contacted,6,1,Success,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
42,35-44,Housemaid,Divorced,Basic 4 Years,No,Yes,No,telephone,apr,mon,271,4.52,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
33,25-34,Admin,Single,University Degree,No,Yes,No,cellular,apr,mon,143,2.38,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
58,55-64,Housemaid,Single,Professional Course,No,No,No,cellular,apr,mon,147,2.45,1,1 Contact,6,Previously Contacted,6,1,Success,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
56,55-64,Technician,Married,High School,No,No,No,cellular,apr,mon,119,1.98,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
59,55-64,Blue Collar,Married,Basic 4 Years,No,No,No,cellular,apr,mon,1397,23.28,3,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.642,"5,008.7",Subscribed,1
33,25-34,Admin,Single,University Degree,No,Yes,No,cellular,apr,mon,143,2.38,2,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.642,"5,008.7",Not Subscribed,0
35,35-44,Admin,Married,University Degree,No,Yes,No,cellular,apr,mon,176,2.93,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.642,"5,008.7",Subscribed,1
63,55-64,Technician,Married,High School,No,No,No,cellular,apr,mon,176,2.93,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.642,"5,008.7",Subscribed,1
33,25-34,Management,Single,University Degree,No,No,No,cellular,apr,tue,113,1.88,3,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.644,"5,008.7",Not Subscribed,0
26,25-34,Admin,Single,University Degree,No,Yes,Yes,cellular,apr,tue,295,4.92,4,4-6 Contacts,6,Previously Contacted,6,2,Success,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
80,65+,Housemaid,Married,Basic 4 Years,No,Yes,Yes,cellular,apr,tue,232,3.87,1,1 Contact,12,Previously Contacted,12,1,Success,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
49,45-54,Admin,Married,University Degree,No,Yes,Yes,cellular,apr,tue,218,3.63,2,2-3 Contacts,999,Not Previously Contacted,,3,Failure,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
20,Below 25,Student,Single,Basic 4 Years,No,Yes,Yes,cellular,apr,tue,240,4,1,1 Contact,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
20,Below 25,Student,Single,Basic 4 Years,No,Yes,Yes,cellular,apr,tue,278,4.63,4,4-6 Contacts,6,Previously Contacted,6,1,Success,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
53,45-54,Entrepreneur,Married,Basic 4 Years,No,Yes,Yes,cellular,apr,tue,398,6.63,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
36,35-44,Admin,Single,Basic 9 Years,No,Yes,Yes,telephone,apr,wed,173,2.88,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
48,45-54,Admin,Married,University Degree,No,Yes,No,cellular,apr,thu,220,3.67,2,2-3 Contacts,999,Not Previously Contacted,,1,Failure,-1.8,93.749,-34.6,0.644,"5,008.7",Not Subscribed,0
48,45-54,Admin,Married,University Degree,No,No,No,telephone,apr,thu,185,3.08,1,1 Contact,6,Previously Contacted,6,2,Success,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
74,65+,Retired,Married,University Degree,No,No,No,cellular,apr,thu,200,3.33,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
48,45-54,Admin,Married,University Degree,No,Yes,Yes,cellular,apr,thu,200,3.33,1,1 Contact,6,Previously Contacted,6,2,Success,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
48,45-54,Admin,Married,University Degree,No,Yes,No,cellular,apr,thu,141,2.35,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
35,35-44,Admin,Married,University Degree,No,Yes,No,cellular,apr,thu,330,5.5,1,1 Contact,10,Previously Contacted,10,1,Success,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
37,35-44,Admin,Married,University Degree,No,Yes,Yes,cellular,apr,thu,214,3.57,1,1 Contact,999,Not Previously Contacted,,0,No Previous Contact,-1.8,93.749,-34.6,0.644,"5,008.7",Subscribed,1
46,45-54,Services,Single,Basic 4 Years,No,No,No,cellular,apr,thu,191,3.18,3,2-3 Contacts,6,Previously Contacted,6,1,Success,-1.8,93.749,-34.6,0.644,"5,008.7",Not Subscribed,0
58,55-64,Admin,Married,Professional Course,No,Yes,No,cellular,apr,thu,98,1.63,4,4-6 Contacts,999,Not Previously Contacted,,2,Failure,-1.8,93.749,-34.6,0.644,"5,008.7",Not Subscribed,0
